Name	Position	Rotation	Radius
sil19_35	-85025,0,268825	0,0	1350.030029
sil20_1	-70338.601563,0,257302	0,0	1911.150024
sil20_2	-75167,0,256242	0,0	2018.819946
sil20_3	-78683,0,256737	0,0	3176.27002
sil20_4	-81763.101563,0,252650	0,0	2664.840088
sil20_5	-77660.796875,0,251584	0,0	2584.090088
sil20_6	-72621.101563,0,250681	0,0	2261.080078
sil20_7	-72168.898438,0,247289	0,0	2099.570068
sil20_8	-74645.398438,0,244247	0,0	2519.48999
sil20_9	-66947,0,242955	0,0	2357.97998
sil20_10	-68454.296875,0,236010	0,0	2584.090088
sil20_11	-64740.398438,0,233205	0,0	2503.340088
sil20_12	-64578.199219,0,237356	0,0	2314.909912
sil20_13	-60029.101563,0,240506	0,0	2314.909912
sil20_14	-59598.5,0,242955	0,0	1695.810059
sil20_15	-55889.898438,0,231784	0,0	2099.570068
sil20_16	-58247.898438,0,234206	0,0	2045.73999
sil20_17	-59572.199219,0,231299	0,0	1884.22998
sil21_1	-57052,0,216635	0,0	2198.27002
sil21_2	-59740,0,213954	0,0	2086.110107
sil21_3	-62249.898438,0,217177	0,0	2551.790039
sil21_4	-72007.5,0,217626	0,0	3100.909912
sil21_5	-68508.203125,0,218433	0,0	2530.25
sil21_6	-75829.796875,0,215526	0,0	2422.580078
sil21_7	-76045,0,218638	0,0	2680.98999
sil21_8	-86109.898438,0,210610	0,0	2842.5
sil21_9	-82091.101563,0,212351	0,0	3068.600098
sil21_10	-87918.796875,0,213451	0,0	3456.219971
sil21_11	-81949.5,0,215699	0,0	3165.51001
sil21_12	-86833.5,0,217714	0,0	2880.179932
sil21_13	-94817.203125,0,230034	0,0	3327.01001
sil21_14	-96692.703125,0,232847	0,0	3133.209961
sil21_15	-91200.296875,0,228426	0,0	2907.100098
sil21_16	-90664.5,0,230971	0,0	2002.670044
sil21_17	-82337.101563,0,218722	0,0	2207.23999
sil21_18	-85058,0,231886	0,0	1808.859985
sil21_19	-84779,0,234211	0,0	1794.51001
sil21_20	-90087.296875,0,234625	0,0	1701.040039
sil21_21	-90203.796875,0,236979	0,0	1588.140015
sil21_22	-90068.601563,0,238812	0,0	1495.420044
sil21_23	-90671.5,0,241048	0,0	1570.189941
sil21_24	-85244.101563,0,236444	0,0	1884.22998
sil21_25	-85376.601563,0,239339	0,0	1749.640015
sil21_26	-85623,0,241905	0,0	1230.609985
sil21_27	-84953.101563,0,245364	0,0	1370.800049
sil22_1	-96989.601563,0,211434	0,0	3100.909912
sil22_2	-94817.203125,0,216236	0,0	2880.179932
sil22_3	-98970,0,216102	0,0	2637.919922
sil22_4	-101515,0,226149	0,0	3257.030029
sil23_7	-101563,0,254731	0,0	2445.01001
sil23_10	-96237.203125,0,248327	0,0	2037.51001
sil23_12	-93900.601563,0,250345	0,0	1757.119995
sil23_13	-98423.796875,0,246940	0,0	1458.040039
sil23_14	-96300.703125,0,250914	0,0	1906.660034
sil23_15	-98229.296875,0,256979	0,0	2000
e194_1	-52452.898438,0,216202	0,0	859.8670044
e196_1	-94214.601563,0,248715	0,0	852.3900146
e197_1	-64609.101563,0,243055	0,0	822.4819946
e201_1	-10306.599609,0,263225	0,0	861.3629761
e203_1	-85731.898438,0,267786	0,0	710.3250122
sil14_37	-47232.800781,0,293899	0,0	1009.409973
La35a_01	-2449.909912,0,218862	0,0	2046.599976
La35a_02	-403.315002,0,222025	0,0	2400
La35c_01	-1984.780029,0,207001	0,0	1209.349976
La35c_02	-31.2059,0,205698	0,0	1600
La35d_01	-6403.569824,0,208675	0,0	1395.410034
La35d_02	-6636.140137,0,211001	0,0	1400
La35d_03	-4822.109863,0,210164	0,0	1023.299988
La35d_04	-7985.029785,0,213466	0,0	1600
La35d_05	-5798.890137,0,213885	0,0	1395.410034
MQ003_02	-442.22699,0,305453	0,0	1071.670044
MQ013_01	-35313.699219,0,283724	0,0	807.5280151
MQ013_02	-36799.601563,0,278782	0,0	807.5280151
MQ018_01	-48978.398438,0,289348	0,0	726.940979
MQ020_01	-93151.398438,0,278864	0,0	937.7139893
MQ020_02	-67243.398438,0,282539	0,0	835.8369751
MQ021_02	-98434.101563,0,284421	0,0	1071.670044
MQ022_01	-65128,0,231945	0,0	1071.670044
MQ022_02	-69569.796875,0,234815	0,0	937.7139893
MQ023_01	-93307.296875,0,220582	0,0	1205.630005
MQ023_02	-92872.296875,0,222304	0,0	1205.630005
MQ023_03	-91019.703125,0,220660	0,0	1607.51001
MQ024_01	-84120.203125,0,227637	0,0	1860.540039
MQ024_02	-82724.796875,0,226242	0,0	1860.540039
MQ024_03	-84895.398438,0,229730	0,0	1860.540039
MQ024_04	-99012.101563,0,221094	0,0	1860.540039
MQ024_05	-96988.898438,0,223141	0,0	1860.540039
MQ025_05	-101795,0,245196	0,0	1627.97998
MQ026_01	-87996.296875,0,222211	0,0	1550.449951
MQ026_02	-89546.796875,0,223761	0,0	1550.449951
MQ026_03	-87298.601563,0,224614	0,0	1627.97998
MQ026_04	-85670.601563,0,222753	0,0	1550.449951
MQ026_05	-83344.898438,0,222521	0,0	1472.930054
MQ028_01	-46444.898438,0,216008	0,0	1674.48999
MQ028_02	-46793.699219,0,218527	0,0	1860.540039
MQ028_03	-46406.101563,0,221280	0,0	1767.52002
MQ028_04	-43614.398438,0,220908	0,0	1674.48999
MQ028_05	-44172.601563,0,218955	0,0	1767.52002
MQ029_01	-37753.699219,0,213280	0,0	1674.48999
MQ029_02	-38731.398438,0,214884	0,0	1674.48999
MQ029_03	-40630.699219,0,215310	0,0	1581.459961
MQ029_04	-42568.699219,0,215427	0,0	1581.459961
MQ029_05	-43421.5,0,213372	0,0	1488.430054
sil03_22	-89375,0,305650	0,0	1625
sil03_23	-78500,0,302875	0,0	1800
sil03_24	-86975,0,305600	0,0	1875
sil17_29	-81950,0,286750	0,0	2300
sil17_30	-78550,0,278925	0,0	1800
sil17_31	-78700,0,276400	0,0	1925
MQ017_01	-71843.296875,0,299491	0,0	839.8280029
MQ017_02	-70546.601563,0,295655	0,0	775.2260132
MQ010_01	-69700,0,305999	0,0	897.2529907
MQ010_02	-66965,0,310018	0,0	897.2529907
MQ010_03	-68002.796875,0,310566	0,0	2200
MQ010_04	-69908.601563,0,307336	0,0	2200
MQ031_01	-99840,0,325815	0,0	1395.410034
sil03_9	-88900,0,308325	0,0	1480.98999
MQ031_02	-102128,0,325704	0,0	1302.380005
sil03_3	-101012,0,322410	0,0	2874.800049
sil03_5	-97725,0,320750	0,0	1800
sil03_6	-93400,0,317950	0,0	2010.199951
sil03_7	-89050,0,314450	0,0	1800
sil03_8	-83325,0,309875	0,0	2422.580078
sil04_1	-88270.296875,0,326462	0,0	2265.560059
sil04_2	-83985.796875,0,325727	0,0	2220.699951
sil04_3	-79813.601563,0,325538	0,0	2099.570068
sil04_4	-76012.703125,0,326944	0,0	2228.780029
sil04_5	-71845.898438,0,328591	0,0	2293.379883
sil04_6	-74656.101563,0,331143	0,0	2164.169922
sil04_7	-72362.703125,0,332952	0,0	2131.870117
sil04_8	-69455.601563,0,339379	0,0	2099.570068
sil04_9	-71006,0,336279	0,0	1970.369995
sil04_10	-74429.898438,0,336246	0,0	2067.27002
sil04_11	-75851.203125,0,341641	0,0	2261.080078
sil04_12	-74333,0,346034	0,0	2422.580078
sil04_13	-69100.398438,0,348445	0,0	2772.51001
sil04_14	-73837.898438,0,350356	0,0	2261.080078
sil04_15	-78144.703125,0,347019	0,0	2045.73999
sil04_16	-80028.898438,0,343358	0,0	2072.649902
sil04_17	-85556.101563,0,344609	0,0	2108.540039
sil04_18	-90849.898438,0,349320	0,0	2803.909912
sil04_19	-88315.101563,0,345798	0,0	1951.52002
sil04_20	-87193.601563,0,340931	0,0	2086.110107
sil04_21	-84412.101563,0,335323	0,0	2063.679932
sil04_22	-90423.703125,0,335076	0,0	1727.209961
sil04_23	-87616.296875,0,335239	0,0	2018.819946
sil05_1	-69811.703125,0,314372	0,0	3165.51001
sil05_2	-73160.601563,0,310688	0,0	3100.909912
sil05_3	-63900,0,313950	0,0	3165.51001
sil05_4	-66550,0,317125	0,0	2504
sil05_5	-75025,0,319100	0,0	2390.280029
sil05_6	-58408.601563,0,315315	0,0	4102.240234
sil05_7	-62175,0,319675	0,0	3100.909912
sil05_8	-70525,0,321800	0,0	1842.5
sil05_9	-62825,0,323475	0,0	1926.349976
sil05_10	-60900,0,329825	0,0	1541.689941
sil05_11	-57575,0,333700	0,0	1584.089966
sil05_12	-60450,0,338850	0,0	2476.419922
sil05_13	-56825.898438,0,342227	0,0	3553.120117
sil05_14	-48825,0,340700	0,0	2214.47998
sil05_15	-55550,0,335275	0,0	1718.819946
sil05_16	-45375,0,334525	0,0	2584.090088
sil05_17	-39275,0,335450	0,0	1662.410034
sil06_1	-35000,0,341125	0,0	2016.900024
sil06_2	-33550,0,331925	0,0	2443.560059
sil06_3	-24275,0,327275	0,0	3566.040039
sil06_4	-9887.160156,0,334589	0,0	3255.949951
sil06_5	-13380.700195,0,331130	0,0	3178.429932
sil06_6	-17856.900391,0,335728	0,0	3604.800049
sil06_7	-14853.700195,0,340239	0,0	3139.669922
sil06_8	-20670.900391,0,342023	0,0	3983.800049
sil06_9	-27367.199219,0,347584	0,0	3165.51001
sil06_10	-28475,0,341975	0,0	2648.689941
sil06_11	-35022.601563,0,346324	0,0	3714.629883
sil06_12	-36411.601563,0,353495	0,0	3262.409912
sil06_13	-29757.5,0,351654	0,0	3553.120117
sil06_14	-36266.101563,0,360123	0,0	3456.219971
sil06_15	-28730.900391,0,359580	0,0	3488.52002
sil06_16	-23343.099609,0,358378	0,0	3100.909912
sil06_17	-37103.398438,0,367193	0,0	3739.689941
sil07_1	-34917.199219,0,372588	0,0	3721.090088
sil07_2	-27994.5,0,364658	0,0	3907.139893
sil07_3	-21598.900391,0,363262	0,0	3860.629883
sil07_4	-25288.099609,0,372915	0,0	4046.679932
sil07_5	-23832.099609,0,378447	0,0	2651.27002
sil07_6	-13768.400391,0,376171	0,0	3100.909912
sil07_7	-16652.099609,0,380872	0,0	3488.52002
sil07_8	-17241.300781,0,369606	0,0	3139.669922
sil07_9	-19170.300781,0,374750	0,0	3953.659912
sil07_10	-11132.599609,0,370124	0,0	2752.050049
sil07_11	-9194.519531,0,367255	0,0	2790.820068
sil07_12	-11615,0,381341	0,0	2099.570068
sil07_13	-8664.900391,0,378981	0,0	2067.27002
sil07_14	-2452.419922,0,380827	0,0	2934.02002
sil07_15	-3613.600098,0,376364	0,0	2530.25
sil07_17	-3070.939941,0,368689	0,0	2207.23999
sil07_18	-1550.790039,0,365762	0,0	2041.25
sil09_1	-13962.900391,0,365394	0,0	2209.399902
sil09_2	-13963.099609,0,357467	0,0	2604.76001
sil09_3	-4059.73999,0,351803	0,0	2046.599976
sil09_4	-2184.310059,0,348655	0,0	2651.27002
sil09_5	-10396.799805,0,362991	0,0	2557.169922
sil09_6	-4417.410156,0,361796	0,0	2664.840088
sil09_8	-7943.720215,0,357350	0,0	2287.98999
sil09_17	-3690.629883,0,342227	0,0	1588.140015
sil09_18	-1348.800049,0,341285	0,0	1830.400024
sil09_21	-4039.27002,0,330083	0,0	3068.600098
sil13_16	-866.731018,0,326088	0,0	2234.159912
sil13_18	-13839,0,322064	0,0	2983.370117
sil13_19	-4059.120117,0,310812	0,0	2916.070068
sil13_20	-308.268005,0,312553	0,0	2853.26001
sil13_21	-7676.839844,0,313758	0,0	2841.300049
sil13_22	-4594.959961,0,317778	0,0	2916.070068
sil13_23	-11025,0,317644	0,0	3028.22998
sil13_24	-17725,0,322800	0,0	2045.73999
sil14_1	-55117.601563,0,327605	0,0	1121.569946
sil14_2	-53404,0,327331	0,0	1025.51001
sil14_3	-51885.199219,0,327435	0,0	1025.51001
sil14_4	-50137.800781,0,327605	0,0	999.5440063
sil14_5	-43150,0,322854	0,0	1116.369995
sil14_6	-43798,0,325241	0,0	1414.939941
sil14_7	-41579.800781,0,324032	0,0	1414.939941
sil14_8	-44944.5,0,323228	0,0	1298.109985
sil14_9	-41841.5,0,318611	0,0	1246.180054
sil14_10	-40757.300781,0,320480	0,0	1259.170044
sil14_11	-35281.398438,0,315315	0,0	1189.930054
sil14_12	-34205.199219,0,313839	0,0	1092.569946
sil14_13	-35733.601563,0,308499	0,0	1337.050049
sil14_14	-31566.800781,0,308855	0,0	1557.72998
e191_1	-36266.101563,0,370030	0,0	1345.880005
e202_1	-8637.009766,0,335973	0,0	897.2529907
SilB_01	-67987.601563,0,349751	0,0	1069.810059
SilB_02	-91197.796875,0,349518	0,0	1209.349976
SilB_03	-87648.101563,0,333765	0,0	1209.349976
MQ007_01	-28898.199219,0,349481	0,0	942.1149902
MQ007_02	-28625.400391,0,354053	0,0	852.3900146
MQ009_01	-23878.400391,0,385138	0,0	934.6380005
MQ009_02	-27317.900391,0,382745	0,0	785.0960083
MQ009_03	-26458,0,380988	0,0	2355.290039
MQ009_04	-23467.199219,0,384390	0,0	2168.360107
MQ011_01	-29428.599609,0,333997	0,0	852.3900146
MQ011_02	-35863,0,341982	0,0	717.802002
MQ012_01	-54517.199219,0,343955	0,0	1004.690002
MQ012_02	-59540.601563,0,342951	0,0	1004.690002
sil03_17	-99975,0,316200	0,0	1550
sil03_18	-91175,0,316000	0,0	1500
sil03_19	-95325,0,313825	0,0	1275
sil03_20	-93525,0,312300	0,0	1625
sil03_21	-87000,0,312425	0,0	1700
sil05_18	-72100,0,319800	0,0	1275
sil05_19	-78350,0,314950	0,0	1525
sil05_20	-79675,0,313050	0,0	1325
sil05_21	-65725,0,328000	0,0	1475
sil05_22	-65350,0,330275	0,0	1375
sil05_23	-67275,0,324525	0,0	950
sil05_24	-59075,0,331875	0,0	1700
sil05_25	-61500,0,336025	0,0	1425
sil05_26	-62725,0,334450	0,0	1150
sil05_27	-51300,0,334725	0,0	1950
sil05_28	-45800,0,340375	0,0	1675
sil05_29	-48625,0,335600	0,0	1075
sil05_30	-39475,0,340800	0,0	1750
sil05_31	-36775,0,335800	0,0	1600
sil05_32	-41522.199219,0,339773	0,0	1150
sil06_18	-30500,0,332000	0,0	1400
sil06_19	-31750,0,334225	0,0	1325
sil06_20	-30048.800781,0,336284	0,0	1575
sil06_21	-27645.599609,0,335238	0,0	1625
sil06_22	-20350,0,327000	0,0	1800
sil06_23	-16032.700195,0,344494	0,0	2279.169922
sil06_24	-22451.599609,0,337424	0,0	2046.599976
sil06_25	-16683.900391,0,351145	0,0	2744.300049
sil06_26	-13614,0,349269	0,0	1705.5
fbm001_01	31388.599609,0,-688409	0,0	1511.689941
fbm001_02	34166.398438,0,-687570	0,0	1511.689941
fbm001_03	33326.5,0,-690024	0,0	1582.75
fbm001_04	36492,0,-689088	0,0	1518.150024
fbm001_05	37719.5,0,-691801	0,0	1550.449951
fbm001_06	36782.699219,0,-696323	0,0	1550.449951
fbm002_01	40497.398438,0,-692738	0,0	1550.449951
fbm002_02	43630.601563,0,-693061	0,0	1679.660034
fbm002_03	39754.398438,0,-698067	0,0	1873.459961
fbm002_04	43630.601563,0,-698875	0,0	1485.849976
fbm002_05	46311.601563,0,-694708	0,0	1485.849976
fbm002_06	46376.199219,0,-699618	0,0	1356.650024
fbm002_07	49283.300781,0,-694999	0,0	1582.75
fbm002_08	49444.800781,0,-699909	0,0	1518.150024
fbm002_09	52093.5,0,-699456	0,0	1615.060059
fbm002_10	52028.898438,0,-695903	0,0	1744.26001
fbm003_01	52416.5,0,-697712	0,0	1130.540039
fbm003_02	37461.101563,0,-698390	0,0	1033.640015
fbm003_03	42273.898438,0,-691575	0,0	1001.330017
fbm004_01	55608.800781,0,-699510	0,0	1534.300049
fbm004_02	58219.800781,0,-700156	0,0	1184.369995
fbm004_03	61019.199219,0,-700372	0,0	1049.790039
fbm004_04	61692.199219,0,-697734	0,0	1022.869995
fbm004_05	63366.601563,0,-696129	0,0	1356.650024
fbm004_06	65110.800781,0,-699069	0,0	1130.540039
fbm004_07	64594,0,-694611	0,0	1453.550049
fbm004_08	67016.601563,0,-698100	0,0	1356.650024
fbm004_09	67081.203125,0,-692705	0,0	1808.859985
fbm004_10	69439.203125,0,-694417	0,0	1259.73999
fbm005_01	69213,0,-699424	0,0	1324.349976
fbm005_02	71215.703125,0,-696452	0,0	1356.650024
fbm005_03	73089.203125,0,-698584	0,0	1453.550049
fbm005_04	75834.796875,0,-697518	0,0	1518.150024
fbm005_05	76125.5,0,-701039	0,0	1292.040039
fbm005_06	79000.296875,0,-699779	0,0	1324.349976
fbm005_07	77708.203125,0,-695645	0,0	1421.25
fbm005_08	78741.898438,0,-693125	0,0	1485.849976
fbm005_09	81616.703125,0,-695871	0,0	1292.040039
fbm005_10	80712.203125,0,-697809	0,0	1421.25
fbm006_01	79355.601563,0,-690186	0,0	1550.449951
fbm006_02	82941,0,-693707	0,0	1453.550049
fbm006_03	78645,0,-687376	0,0	1485.849976
fbm006_04	83974.601563,0,-691413	0,0	1388.949951
fbm006_05	81132.101563,0,-687860	0,0	1582.75
fbm006_06	83587.101563,0,-688765	0,0	1647.359985
fbm007_01	82553.398438,0,-688409	0,0	1001.330017
fbm007_02	67178.101563,0,-692285	0,0	904.4310303
fbm007_03	67275,0,-699004	0,0	1065.939941
fbm008_01	81019,0,-684033	0,0	1641.969971
fbm008_02	86267.898438,0,-685459	0,0	1615.050049
fbm008_03	82714.796875,0,-681475	0,0	1507.380005
fbm008_04	87075.601563,0,-682434	0,0	1711.959961
fbm008_05	83942.398438,0,-678654	0,0	1615.060059
fbm008_06	87527.796875,0,-679139	0,0	1679.660034
fbm008_07	88884.398438,0,-675747	0,0	1841.160034
fbm008_08	85492.796875,0,-675909	0,0	1550.449951
fbm009_01	85105.203125,0,-672840	0,0	1453.550049
fbm009_02	89045.898438,0,-672711	0,0	1485.849976
fbm009_03	91533.101563,0,-673066	0,0	1518.150024
fbm009_04	90984,0,-670159	0,0	1711.959961
fbm009_05	91856.101563,0,-667317	0,0	1808.859985
fbm009_06	85600.296875,0,-670571	0,0	1841.160034
fbm009_07	85088.703125,0,-667920	0,0	2002.670044
fbm009_08	90273.398438,0,-664119	0,0	1905.76001
fbm009_09	84484,0,-664803	0,0	1873.459961
fbm009_10	87042.203125,0,-664478	0,0	2099.570068
fbm009_11	88623.703125,0,-666990	0,0	1873.459961
fbm010_01	90596.398438,0,-671968	0,0	1001.330017
fbm010_02	87228.296875,0,-665408	0,0	1033.640015
fbm011_01	83414.203125,0,-660989	0,0	2093.110107
fbm011_02	81507.101563,0,-657501	0,0	2186.139893
fbm011_03	82111.796875,0,-653594	0,0	2196.469971
fbm011_04	88623.703125,0,-660803	0,0	2196.469971
fbm011_05	89507.5,0,-654617	0,0	2164.169922
fbm011_06	85135.203125,0,-653454	0,0	2067.27002
fbm011_07	87088.796875,0,-651687	0,0	2034.969971
fbm011_08	83042.101563,0,-650617	0,0	2099.570068
fbm011_09	84220.296875,0,-656431	0,0	2196.469971
fbm011_10	90344.703125,0,-651454	0,0	2009.390015
fbm012_01	84142.703125,0,-647594	0,0	1899.300049
fbm012_02	87476.203125,0,-648214	0,0	2015.589966
fbm012_03	90499.601563,0,-647516	0,0	1899.300049
fbm012_04	85460.601563,0,-644570	0,0	1821.780029
fbm012_05	91662.398438,0,-644686	0,0	1744.26001
fbm012_06	88561.5,0,-644609	0,0	1666.73999
fbm012_07	85964.5,0,-641392	0,0	1938.069946
fbm012_08	88488.5,0,-642728	0,0	1511.689941
fbm013_01	86662.203125,0,-645966	0,0	1046.560059
fbm013_02	88755.296875,0,-652632	0,0	1046.560059
fbm013_03	81119.398438,0,-655462	0,0	1007.789978
fbm014_01	85246.898438,0,-638133	0,0	1841.939941
fbm014_02	92840.203125,0,-638735	0,0	1435.599976
fbm014_03	74483.601563,0,-624058	0,0	1502.900024
fbm014_04	80437.296875,0,-626616	0,0	1480.469971
fbm014_05	88196.898438,0,-634966	0,0	1368.310059
fbm014_06	83463.898438,0,-632118	0,0	1480.469971
fbm014_07	87411.796875,0,-632746	0,0	1301.02002
fbm014_08	79134.898438,0,-624104	0,0	1301.02002
fbm014_09	86424.796875,0,-630390	0,0	1256.150024
fbm014_10	83262,0,-629202	0,0	1413.170044
fbm015_01	85123.796875,0,-627026	0,0	1345.880005
fbm015_02	83149.898438,0,-625613	0,0	1413.170044
fbm015_03	83832.796875,0,-634616	0,0	1256.150024
fbm015_04	90530.796875,0,-638430	0,0	1211.290039
fbm015_05	76824.203125,0,-625456	0,0	1144
fbm015_06	86623.601563,0,-628430	0,0	1054.27002
fbm015_07	73482,0,-625882	0,0	1054.27002
fbm015_08	89972.601563,0,-636384	0,0	1166.430054
fbm016_01	91696.203125,0,-636223	0,0	964.5469971
fbm016_02	84069.5,0,-636537	0,0	964.5469971
fbm017_01	27802.900391,0,-678864	0,0	1507.380005
fbm017_02	29498.699219,0,-676738	0,0	1426.630005
fbm017_03	25999.5,0,-642795	0,0	1776.560059
fbm017_04	28352.199219,0,-644577	0,0	1679.660034
fbm017_05	31162.400391,0,-645094	0,0	1582.75
fbm017_06	67791.796875,0,-630203	0,0	1647.359985
fbm017_07	68211.703125,0,-633239	0,0	1550.449951
fbm017_08	68114.796875,0,-636469	0,0	1647.359985
fbm018_01	31269.099609,0,-675099	0,0	1324.069946
fbm018_02	32951.398438,0,-673464	0,0	1215.030029
fbm018_03	34295.800781,0,-645407	0,0	1721
fbm018_04	36714.5,0,-646617	0,0	1814.030029
fbm018_05	36947.101563,0,-650059	0,0	1721
fbm018_06	67646.101563,0,-640012	0,0	1627.97998
fbm018_07	66529.703125,0,-642989	0,0	1814.030029
fbm018_08	63738.898438,0,-644617	0,0	1674.48999
fbm019_01	36976.601563,0,-652426	0,0	1453.550049
fbm019_02	61267,0,-645190	0,0	1098.23999
fbm019_03	34101.800781,0,-672162	0,0	936.7319946
fbm020_01	42790.800781,0,-670288	0,0	1356.650024
fbm020_02	40594.300781,0,-670224	0,0	1615.060059
fbm020_03	37138.101563,0,-669772	0,0	1550.449951
fbm020_04	34683.199219,0,-669416	0,0	1356.650024
fbm020_05	32971.199219,0,-666703	0,0	1259.73999
fbm020_06	32099.099609,0,-664022	0,0	1453.550049
fbm020_07	34586.300781,0,-660081	0,0	1292.040039
fbm020_08	35070.800781,0,-663505	0,0	1195.140015
fbm020_09	36944.300781,0,-661890	0,0	1518.150024
fbm020_10	37364.199219,0,-658660	0,0	1356.650024
fbm020_11	37299.601563,0,-655591	0,0	1453.550049
fbm020_12	40109.800781,0,-655430	0,0	1292.040039
fbm020_13	42758.398438,0,-655301	0,0	1453.550049
fbm020_14	45342.5,0,-652878	0,0	1615.060059
fbm020_15	47054.5,0,-650714	0,0	1776.560059
fbm020_16	57093.199219,0,-646058	0,0	1875.430054
fbm020_17	53007.5,0,-646795	0,0	1540.530029
fbm020_18	49725.5,0,-648336	0,0	1607.51001
fhm002_01	66505.796875,0,-670296	0,0	1099.130005
fhm001_02	66483.398438,0,-671260	0,0	1009.409973
fhm001_03	66550.703125,0,-669735	0,0	1054.27002
fhm001_04	64958.101563,0,-672674	0,0	1009.409973
fhm001_05	64778.601563,0,-668120	0,0	964.5469971
fhm001_06	64756.199219,0,-670341	0,0	897.2529907
fhm001_07	67806.796875,0,-672606	0,0	942.1149902
fhm001_08	67963.898438,0,-668367	0,0	986.9780273
fhm001_09	61683.101563,0,-672516	0,0	1009.409973
fhm001_10	61929.800781,0,-668210	0,0	1031.839966
fhm001_11	60225.101563,0,-667245	0,0	942.1149902
fhm001_12	58363.300781,0,-667761	0,0	1054.27002
fhm001_13	57757.601563,0,-672359	0,0	1009.409973
fhm001_14	59619.398438,0,-673145	0,0	1144
fhm001_15	61593.398438,0,-670408	0,0	1054.27002
fhm001_16	57847.199219,0,-670086	0,0	1099.130005
fbd001_01	71584.101563,0,-587436	0,0	1705.5
fbd001_02	75654,0,-588638	0,0	1705.5
fbd001_03	71990.898438,0,-584109	0,0	1582.75
fbd001_04	77942,0,-586062	0,0	1550.449951
fbd001_05	72637,0,-581137	0,0	1550.449951
fbd001_06	76184.796875,0,-584268	0,0	1582.75
fbd001_07	73997.796875,0,-578922	0,0	1514.109985
fbd001_08	77586.796875,0,-582099	0,0	1626.27002
fbd001_09	76091.398438,0,-576940	0,0	1495.420044
fbd002_01	79530.796875,0,-579557	0,0	1495.420044
fbd002_02	82110.5,0,-579950	0,0	1383.26001
fbd002_03	84503.101563,0,-579202	0,0	1458.040039
fbd002_04	81381.398438,0,-577389	0,0	1458.040039
fbd002_05	83905,0,-576623	0,0	1345.880005
fbd002_06	77331.296875,0,-574640	0,0	1348.890015
fbd002_07	81832.703125,0,-574939	0,0	1348.890015
fbd002_08	79565.398438,0,-575205	0,0	1372.800049
fbd003_01	77492.796875,0,-583845	0,0	1022.869995
fbd003_02	83010.898438,0,-578300	0,0	1076.699951
fbd003_03	80480.601563,0,-575393	0,0	1049.790039
fbd004_01	78677.203125,0,-571679	0,0	1562.859985
fbd004_02	83328.601563,0,-572222	0,0	1679.660034
fbd004_03	78935.703125,0,-568895	0,0	1324.349976
fbd004_04	83813.203125,0,-569121	0,0	1582.75
fbd004_05	80076.898438,0,-566537	0,0	1372.800049
fbd004_06	80184.601563,0,-563926	0,0	1345.880005
fbd004_07	85002.796875,0,-566241	0,0	1534.300049
fbd004_08	77923.5,0,-565541	0,0	1722.72998
fbd004_09	85595,0,-568152	0,0	1399.709961
fbd004_10	85137.398438,0,-563469	0,0	1426.630005
fbd005_01	81826.398438,0,-562020	0,0	1413.170044
fbd005_02	84921.898438,0,-560764	0,0	1345.880005
fbd005_03	82162.898438,0,-559418	0,0	1345.880005
fbd005_04	85707,0,-558206	0,0	1390.73999
fbd005_05	82387.203125,0,-556188	0,0	1368.310059
