GroupName	Name	TotalMobCount	Spawntime	MobTID	MobLV	Rate	MaxMobCount	MobAITID	SiegeWarType	IsBoss
fbm008	fbm008_05	4	60	1501	52	10000	0	15012	10	0
fbm008	fbm008_06	4	60	1501	52	10000	0	15012	10	0
fbm008	fbm008_07	5	60	1501	52	10000	0	15012	10	0
fbm008	fbm008_08	4	30	1501	52	10000	0	15012	10	0
fbm009	fbm009_01	4	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_02	4	30	1500	54	10000	0	15002	10	0
fbm009	fbm009_03	4	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_04	4	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_05	5	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_06	5	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_07	5	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_08	5	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_09	5	30	1500	54	10000	0	15002	10	0
fbm009	fbm009_10	5	60	1500	54	10000	0	15002	10	0
fbm009	fbm009_11	5	60	1500	54	10000	0	15002	10	0
fbm010	fbm010_01	1	60	1437	58	10000	0	14372	10	0
fbm010	fbm010_02	1	60	1437	58	10000	0	14372	10	0
fbm011	fbm011_01	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_02	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_03	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_04	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_05	5	30	1502	62	10000	0	15022	10	0
fbm011	fbm011_06	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_07	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_08	5	30	1502	62	10000	0	15022	10	0
fbm011	fbm011_09	5	60	1502	62	10000	0	15022	10	0
fbm011	fbm011_10	5	60	1502	62	10000	0	15022	10	0
fbm012	fbm012_01	5	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_02	5	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_03	5	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_04	5	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_05	4	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_06	4	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_07	5	60	1503	66	10000	0	15032	10	0
fbm012	fbm012_08	4	60	1503	66	10000	0	15032	10	0
fbm013	fbm013_01	1	60	1438	70	10000	0	14382	10	0
fbm013	fbm013_02	1	60	1438	70	10000	0	14382	10	0
fbm013	fbm013_03	1	60	1438	70	10000	0	14382	10	0
fbm014	fbm014_01	5	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_02	4	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_03	4	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_04	4	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_05	3	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_06	4	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_07	3	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_08	3	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_09	3	60	1475	72	10000	0	14752	10	0
fbm014	fbm014_10	4	60	1475	72	10000	0	14752	10	0
fbm015	fbm015_01	3	60	1476	74	10000	0	14762	10	0
fbm015	fbm015_02	4	30	1476	74	10000	0	14762	10	0
fbm015	fbm015_03	3	60	1476	74	10000	0	14762	10	0
fbm015	fbm015_04	3	60	1476	74	10000	0	14762	10	0
fbm015	fbm015_05	3	30	1476	74	10000	0	14762	10	0
fbm015	fbm015_06	3	60	1476	74	10000	0	14762	10	0
fbm015	fbm015_07	3	60	1476	74	10000	0	14762	10	0
fbm015	fbm015_08	3	60	1476	74	10000	0	14762	10	0
fbm016	fbm016_01	1	60	1427	78	10000	0	14272	10	0
fbm016	fbm016_02	1	60	1427	78	10000	0	14272	10	0
fbm017	fbm017_01	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_02	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_03	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_04	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_05	4	30	1487	82	10000	0	14872	10	0
fbm017	fbm017_06	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_07	4	60	1487	82	10000	0	14872	10	0
fbm017	fbm017_08	4	60	1487	82	10000	0	14872	10	0
fbm018	fbm018_01	3	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_02	3	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_03	4	30	1488	86	10000	0	14882	10	0
fbm018	fbm018_04	5	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_05	4	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_06	4	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_07	5	60	1488	86	10000	0	14882	10	0
fbm018	fbm018_08	4	60	1488	86	10000	0	14882	10	0
fbm019	fbm019_01	1	60	1432	88	10000	0	14322	10	0
fbm019	fbm019_02	1	60	1432	88	10000	0	14322	10	0
fbm019	fbm019_03	1	60	1432	88	10000	0	14322	10	0
fbm020	fbm020_01	3	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_02	4	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_03	4	60	1637	90	10000	0	16372	10	0
fbm020	fbm020_04	3	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_05	3	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_06	4	60	1637	90	10000	0	16372	10	0
fbm020	fbm020_07	3	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_08	3	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_09	4	60	1637	90	10000	0	16372	10	0
fbm020	fbm020_10	3	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_11	4	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_12	3	60	1637	90	10000	0	16372	10	0
fbm020	fbm020_13	4	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_14	4	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_15	4	60	1637	90	10000	0	16372	10	0
fbm020	fbm020_16	5	60	1639	90	10000	0	16392	10	0
fbm020	fbm020_17	4	60	1638	90	10000	0	16382	10	0
fbm020	fbm020_18	4	60	1637	90	10000	0	16372	10	0
fbmagic	fbmagic	4	10	823	98	10000	0	8230	0	0
fbo001	fbo001_01	4	13	1440	30	10000	0	14402	10	0
fbo001	fbo001_02	4	13	1440	30	10000	0	14402	10	0
fbo001	fbo001_03	4	13	1440	30	10000	0	14402	10	0
fbo001	fbo001_04	4	13	1440	30	10000	0	14402	10	0
fbo001	fbo001_05	4	13	1440	30	10000	0	14402	10	0
fbo001	fbo001_06	4	13	1440	30	10000	0	14402	10	0
fbo002	fbo002_01	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_02	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_03	5	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_04	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_05	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_06	3	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_07	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_08	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_09	4	13	1441	32	10000	0	14412	10	0
fbo002	fbo002_10	4	13	1441	32	10000	0	14412	10	0
fbo003	fbo003_01	1	60	1410	34	10000	0	14102	10	0
fbo003	fbo003_02	1	60	1410	34	10000	0	14102	10	0
fbo003	fbo003_03	1	60	1410	34	10000	0	14102	10	0
fbo004	fbo004_01	4	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_02	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_03	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_04	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_05	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_06	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_07	4	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_08	3	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_09	5	15	1455	38	10000	0	14552	10	0
fbo004	fbo004_10	3	15	1455	38	10000	0	14552	10	0
fbo005	fbo005_01	3	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_02	3	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_03	4	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_04	4	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_05	3	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_06	3	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_07	4	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_08	4	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_09	3	15	1456	40	10000	0	14562	10	0
fbo005	fbo005_10	4	15	1456	40	10000	0	14562	10	0
fbo006	fbo006_01	4	17	1457	46	10000	0	14572	10	0
fbo006	fbo006_02	4	17	1457	46	10000	0	14572	10	0
fbo006	fbo006_03	4	17	1457	46	10000	0	14572	10	0
fbo006	fbo006_04	3	17	1457	46	10000	0	14572	10	0
fbo006	fbo006_05	4	17	1457	46	10000	0	14572	10	0
fbo006	fbo006_06	4	17	1457	46	10000	0	14572	10	0
fbo007	fbo007_01	1	60	1417	50	10000	0	14172	10	0
fbo007	fbo007_02	1	60	1417	50	10000	0	14172	10	0
fbo007	fbo007_03	1	60	1417	50	10000	0	14172	10	0
fbo008	fbo008_01	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_02	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_03	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_04	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_05	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_06	4	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_07	5	18	1498	52	10000	0	14982	10	0
fbo008	fbo008_08	4	18	1498	52	10000	0	14982	10	0
fbo009	fbo009_01	4	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_02	4	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_03	4	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_04	4	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_05	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_06	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_07	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_08	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_09	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_10	5	19	1499	54	10000	0	14992	10	0
fbo009	fbo009_11	5	19	1499	54	10000	0	14992	10	0
fbo010	fbo010_01	1	60	1436	58	10000	0	14362	10	0
fbo010	fbo010_02	1	60	1436	58	10000	0	14362	10	0
fbo011	fbo011_01	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_02	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_03	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_04	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_05	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_06	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_07	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_08	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_09	5	21	1466	62	10000	0	14662	10	0
fbo011	fbo011_10	5	21	1466	62	10000	0	14662	10	0
fbo012	fbo012_01	5	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_02	5	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_03	5	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_04	5	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_05	4	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_06	4	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_07	5	22	1467	66	10000	0	14672	10	0
fbo012	fbo012_08	4	22	1467	66	10000	0	14672	10	0
fbo013	fbo013_01	1	60	1423	70	10000	0	14232	10	0
fbo013	fbo013_02	1	60	1423	70	10000	0	14232	10	0
fbo013	fbo013_03	1	60	1423	70	10000	0	14232	10	0
fbo014	fbo014_01	5	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_02	4	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_03	4	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_04	4	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_05	3	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_06	4	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_07	3	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_08	3	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_09	3	23	1480	72	10000	0	14802	10	0
fbo014	fbo014_10	4	23	1480	72	10000	0	14802	10	0
fbo015	fbo015_01	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_02	4	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_03	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_04	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_05	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_06	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_07	3	24	1479	74	10000	0	14792	10	0
fbo015	fbo015_08	3	24	1479	74	10000	0	14792	10	0
fbo016	fbo016_01	1	60	1429	78	10000	0	14292	10	0
fbo016	fbo016_02	1	60	1429	78	10000	0	14292	10	0
fbo017	fbo017_01	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_02	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_03	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_04	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_05	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_06	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_07	4	26	1444	82	10000	0	14442	10	0
fbo017	fbo017_08	4	26	1444	82	10000	0	14442	10	0
fbo018	fbo018_01	3	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_02	3	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_03	4	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_04	5	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_05	4	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_06	4	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_07	5	27	1445	86	10000	0	14452	10	0
fbo018	fbo018_08	4	27	1445	86	10000	0	14452	10	0
fbo019	fbo019_01	1	60	1412	88	10000	0	14122	10	0
fbo019	fbo019_02	1	60	1412	88	10000	0	14122	10	0
fbo019	fbo019_03	1	60	1412	88	10000	0	14122	10	0
fbo020	fbo020_01	3	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_02	4	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_03	4	60	1634	90	10000	0	16342	10	0
fbo020	fbo020_04	3	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_05	3	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_06	4	60	1634	90	10000	0	16342	10	0
fbo020	fbo020_07	3	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_08	3	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_09	4	60	1634	90	10000	0	16342	10	0
fbo020	fbo020_10	3	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_11	4	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_12	3	60	1634	90	10000	0	16342	10	0
fbo020	fbo020_13	4	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_14	4	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_15	4	60	1634	90	10000	0	16342	10	0
fbo020	fbo020_16	5	60	1636	90	10000	0	16362	10	0
fbo020	fbo020_17	4	60	1635	90	10000	0	16352	10	0
fbo020	fbo020_18	4	60	1634	90	10000	0	16342	10	0
fbpres	fbpres	4	60	2204	97	10000	0	22040	0	0
fhd001	fhd001_02	3	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_03	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_04	2	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_05	2	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_06	2	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_07	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_08	3	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_09	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_10	3	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_11	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_12	3	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_13	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_14	2	60	1922	85	10000	0	19222	11	0
fhd001	fhd001_15	3	60	1923	85	10000	0	19232	11	0
fhd001	fhd001_16	3	60	1923	85	10000	0	19232	11	0
fhd002	fhd002_01	1	60	1921	85	10000	0	19212	11	1
fhh001	fhh001_02	3	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_03	3	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_04	3	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_05	2	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_06	2	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_07	2	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_08	2	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_09	3	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_10	3	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_11	2	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_12	3	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_13	3	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_14	3	60	1401	85	10000	0	14012	11	0
fhh001	fhh001_15	3	60	1400	85	10000	0	14002	11	0
fhh001	fhh001_16	3	60	1401	85	10000	0	14012	11	0
fhh002	fhh002_01	1	60	448	85	10000	0	4482	11	1
fhm001	fhm001_02	3	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_03	3	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_04	3	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_05	2	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_06	2	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_07	2	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_08	2	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_09	3	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_10	3	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_11	2	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_12	3	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_13	3	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_14	3	60	1409	85	10000	0	14092	11	0
fhm001	fhm001_15	3	60	1593	85	10000	0	15932	11	0
fhm001	fhm001_16	3	60	1593	85	10000	0	15932	11	0
fhm002	fhm002_01	1	60	447	85	10000	0	4472	11	1
fho001	fho001_02	3	60	1505	85	10000	0	15052	11	0
fho001	fho001_03	3	60	1402	85	10000	0	14022	11	0
fho001	fho001_04	3	60	1505	85	10000	0	15052	11	0
fho001	fho001_05	2	60	1402	85	10000	0	14022	11	0
fho001	fho001_06	2	60	1505	85	10000	0	15052	11	0
fho001	fho001_07	2	60	1402	85	10000	0	14022	11	0
fho001	fho001_08	2	60	1505	85	10000	0	15052	11	0
fho001	fho001_09	3	60	1402	85	10000	0	14022	11	0
fho001	fho001_10	3	60	1505	85	10000	0	15052	11	0
fho001	fho001_11	2	60	1402	85	10000	0	14022	11	0
fho001	fho001_12	3	60	1505	85	10000	0	15052	11	0
fho001	fho001_13	3	60	1402	85	10000	0	14022	11	0
fho001	fho001_14	3	60	1505	85	10000	0	15052	11	0
fho001	fho001_15	3	60	1402	85	10000	0	14022	11	0
fho001	fho001_16	3	60	1505	85	10000	0	15052	11	0
fho002	fho002_01	1	60	442	85	10000	0	4422	11	1
fos	fos	1	10	993	0	0	1	9930	0	1
gcr001	gcr001_1	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_10	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_11	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_12	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_13	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_14	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_15	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_16	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_17	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_18	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_19	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_2	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_20	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_21	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_22	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_23	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_24	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_25	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_26	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_27	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_28	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_29	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_3	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_30	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_31	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_32	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_33	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_34	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_35	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_36	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_37	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_38	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_39	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_4	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_40	1	1	1794	1	10000	0	99999	0	0
gcr001	gcr001_5	1	1	1791	1	10000	0	99999	0	0
gcr001	gcr001_6	1	1	1792	1	10000	0	99999	0	0
gcr001	gcr001_7	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_8	1	1	1793	1	10000	0	99999	0	0
gcr001	gcr001_9	1	1	1791	1	10000	0	99999	0	0
gd001	gd001_01	1	11	962	23	10000	0	9620	0	0
gd001	gd001_02	2	11	956	22	10000	0	9560	0	0
gd001	gd001_03	1	11	953	22	10000	0	9531	0	0
gd001	gd001_04	2	11	962	23	10000	0	9620	0	0
gd001	gd001_05	1	11	956	22	10000	0	9560	0	0
gd001	gd001_06	2	11	953	22	10000	0	9531	0	0
gd001	gd001_07	3	11	956	22	10000	0	9560	0	0
gd001	gd001_08	3	11	965	24	10000	0	9650	0	0
gd002	gd002_01	1	11	974	25	10000	0	9741	0	0
gd002	gd002_02	2	11	968	24	10000	0	9680	0	0
gd002	gd002_03	1	11	959	23	10000	0	9590	0	0
gd002	gd002_04	2	11	974	25	10000	0	9741	0	0
gd002	gd002_05	1	11	968	24	10000	0	9680	0	0
gd002	gd002_06	2	11	959	23	10000	0	9590	0	0
gd002	gd002_07	3	11	959	23	10000	0	9591	0	0
gd002	gd002_08	3	11	974	25	10000	0	9740	0	0
gd003	gd003_01	2	11	953	22	10000	0	9530	0	0
gd003	gd003_02	1	11	956	22	10000	0	9561	0	0
gd003	gd003_03	2	11	962	23	10000	0	9620	0	0
gd003	gd003_04	1	11	953	22	10000	0	9530	0	0
gd003	gd003_05	2	11	956	22	10000	0	9561	0	0
gd003	gd003_06	1	11	962	23	10000	0	9620	0	0
gd003	gd003_07	3	11	956	22	10000	0	9560	0	0
gd003	gd003_08	3	11	965	24	10000	0	9651	0	0
gd004	gd004_01	2	11	959	23	10000	0	9590	0	0
gd004	gd004_02	1	11	968	24	10000	0	9680	0	0
gd004	gd004_03	2	11	974	25	10000	0	9741	0	0
gd004	gd004_04	1	11	959	23	10000	0	9590	0	0
gd004	gd004_05	2	11	968	24	10000	0	9680	0	0
gd004	gd004_06	1	11	974	25	10000	0	9741	0	0
gd004	gd004_07	3	11	959	23	10000	0	9590	0	0
gd004	gd004_08	3	11	974	25	10000	0	9740	0	0
gd005	gd005_01	2	12	977	26	10000	0	9771	0	0
gd005	gd005_02	1	11	965	24	10000	0	9650	0	0
gd005	gd005_03	2	11	971	25	10000	0	9710	0	0
gd005	gd005_04	1	11	971	25	10000	0	9711	0	0
gd005	gd005_05	2	11	965	24	10000	0	9650	0	0
gd005	gd005_06	1	12	977	26	10000	0	9770	0	0
gd005	gd005_07	1	30	983	27	10000	0	9831	0	0
gd005	gd005_08	3	11	971	25	10000	0	9710	0	0
gd005	gd005_09	1	30	989	28	10000	0	9890	0	0
gd006	gd006_01	1	12	980	26	10000	0	9801	0	0
gd006	gd006_02	2	11	974	25	10000	0	9740	0	0
gd006	gd006_03	1	11	968	24	10000	0	9680	0	0
gd006	gd006_04	2	12	980	26	10000	0	9801	0	0
gd006	gd006_05	1	11	974	25	10000	0	9740	0	0
gd006	gd006_06	2	11	968	24	10000	0	9680	0	0
gd006	gd006_07	3	11	971	25	10000	0	9711	0	0
gd006	gd006_08	1	60	986	27	10000	0	9860	0	0
gd006	gd006_09	1	30	989	28	10000	0	9890	0	0
gd007	gd007_01	1	60	986	27	10000	0	9861	0	0
gd007	gd007_02	3	11	974	25	10000	0	9740	0	0
gd007	gd007_03	3	12	977	26	10000	0	9770	0	0
gd007	gd007_04	1	30	983	27	10000	0	9831	0	0
gd007	gd007_05	1	12	980	26	10000	0	9800	0	0
gd007	gd007_06	1	30	989	28	10000	0	9890	0	0
gd008	gd008_01	1	60	986	27	10000	0	9861	0	0
gd008	gd008_02	3	12	977	26	10000	0	9770	0	0
gd008	gd008_03	2	11	971	25	10000	0	9710	0	0
gd008	gd008_04	2	30	989	28	10000	0	9891	0	0
gd008	gd008_05	1	30	983	27	10000	0	9830	0	0
gd008	gd008_06	3	11	974	25	10000	0	9740	0	0
gd008	gd008_07	1	60	992	28	10000	0	9921	0	0
gd009	gd009_01	3	11	959	23	10000	0	9590	0	0
gd009	gd009_02	1	11	953	22	10000	0	9530	0	0
gd009	gd009_03	2	11	956	22	10000	0	9561	0	0
gd010	gd010_01	1	11	953	22	10000	0	9530	0	0
gd010	gd010_02	2	11	959	23	10000	0	9590	0	0
gd010	gd010_03	1	11	962	23	10000	0	9621	0	0
gd010	gd010_04	2	11	968	24	10000	0	9680	0	0
gd010	gd010_05	1	11	965	24	10000	0	9650	0	0
gd010	gd010_06	2	11	974	25	10000	0	9741	0	0
gd010	gd010_07	1	11	971	25	10000	0	9710	0	0
gd010	gd010_08	2	12	980	26	10000	0	9800	0	0
gd010	gd010_09	1	12	977	26	10000	0	9771	0	0
gd010	gd010_10	1	60	986	27	10000	0	9860	0	0
gd101	gd101_01	2	12	995	26	10000	0	9950	0	0
gd101	gd101_02	1	12	1001	27	10000	0	10010	0	0
gd101	gd101_03	2	12	995	26	10000	0	9951	0	0
gd102	gd102_01	1	12	1004	27	10000	0	10040	0	0
gd102	gd102_02	2	12	1016	29	10000	0	10160	0	0
gd102	gd102_03	1	12	1016	29	10000	0	10161	0	0
