TID	NAME	UseNormalAttack	HateRace	HateRacePercent	HateClass	HateClassPercent	FollowerTID	FollowerNUM	Max_CumulativeFollower	Min_UpkeepFollower	Skill1	SkillCondition	SkillCount	Skill2	SkillCondition	SkillCount	Skill3	SkillCondition	SkillCount	Skill4	SkillCondition	SkillCount	Skill5	SkillCondition	SkillCount	Item1	ItemUseHPLimit	ItemUseNumber	ItemUseInterval	Guard	GuardObject	PreemptiveType	PreemptiveCondition1	PreemptiveCondition2	PreemptiveCondition3	PreemptiveRange	Immunity	ImmunPercent	Attribute	SummonTID	SummonMaxCount	SearchEnemy	StopFight	Escape	EscapteHP	EscapeTime	EscapeNumber	LinkMonsterTID	LinkMonsterSight	HideMonster	HideMonsterHP	HideMonsterTime	MaintenanceRange	Helper	LootItem	LootItemTime	RandomTarget	PinchMonster	Visibility
15372	아이스본드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15382	아이스본드 골렘 크러셔	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15392	거대 아이스본드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15402	초거대 아이스본드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15412	아이스본드 골렘 보스	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15302	작은 프리지드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15312	프리지드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15322	프리지드 골렘 크러셔	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15332	거대 프리지드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15342	초거대 프리지드 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15352	프리지드 골렘 보스	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15422	작은 프로스트 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15432	프로스트 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15442	프로스트 골렘 크러셔	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15452	거대 프로스트 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15462	초거대 프로스트 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15472	프로스트 골렘 보스	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15482	프로즌 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15492	프로즌 골렘 크러셔	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15502	거대 프로즌 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15512	초거대 프로즌 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15522	프로즌 골렘 보스	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15532	작은 프리징 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15542	프리징 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15552	프리징 골렘 크러셔	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15562	거대 프리징 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15572	초거대 프리징 골렘	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15582	프리징 골렘 보스	1	인간	130	법사	110					350;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15752	윙드 라치 덱	1	인간	130	법사	110					831;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15652	후크 제스터	1	인간	130	법사	110					833;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15732	볼케이노 울프 폼	1	인간	130	법사	110					834;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15612	마스터 우드	1	인간	130	법사	110					835;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15662	비스트 워리어 솔져	1	인간	130	법사	110					816;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15672	비스트 워리어 체이서	1	인간	130	법사	110					817;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15682	비스트 워리어 커맨더	1	인간	130	법사	110					818;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15862	페더리드윙 솔져	1	인간	130	법사	110					825;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15592	화이트스노우 캡터	1	인간	130	법사	110					828;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15602	아이스버그 베어	1	인간	130	법사	110					829;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15772	아이싱데스 스콜피온	1	인간	130	법사	110					830;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15122	프로스트 혼드 데스뮤트	1	인간	130	법사	110					806;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15092	블룬독 클로버	1	인간	130	법사	110					808;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15102	블룬독 다이아몬드	1	인간	130	법사	110					809;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15112	블룬독 스페이드	1	인간	130	법사	110					807;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15702	스피어 마스타 그린	1	인간	130	법사	110					813;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15692	스피어 마스타 그레이	1	인간	130	법사	110					814;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15712	스피어 마스타 옐로우	1	인간	130	법사	110					815;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15632	그릿스톰 렉 펀처	1	인간	130	법사	110					820;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15622	그릿스톰 렉 스타	1	인간	130	법사	110					821;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15642	그릿스톰 렉 크러셔	1	인간	130	법사	110					822;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15762	헝거맨 워커	1	인간	130	법사	110					824;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15852	미노타우르 엑스	1	인간	130	법사	110					823;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15872	서펀트 위치	1	인간	130	법사	110					810;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15792	체인소드 댄서	1	인간	130	법사	110					811;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15722	랩틸리안 솔져	1	인간	130	법사	110					812;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
15892	세이버 마릴리스	1	인간	130	법사	110					866;1	HP;100%;이하	무한;	905;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			7																							
